race_date,number,distance,weather,surface,run_up_distance,track_condition,num_of_racers,racer_0_name,racer_0_equip,racer_0_weight,racer_0_post_position,racer_0_official_finish,racer_0_age,racer_0_jockey_key,racer_0_trainer_key,racer_0_last_pp,racer_0_meds,racer_0_dollar_odds,racer_0_comments,racer_0_sex,racer_1_name,racer_1_equip,racer_1_weight,racer_1_post_position,racer_1_official_finish,racer_1_age,racer_1_jockey_key,racer_1_trainer_key,racer_1_last_pp,racer_1_meds,racer_1_dollar_odds,racer_1_comments,racer_1_sex,racer_2_name,racer_2_equip,racer_2_weight,racer_2_post_position,racer_2_official_finish,racer_2_age,racer_2_jockey_key,racer_2_trainer_key,racer_2_last_pp,racer_2_meds,racer_2_dollar_odds,racer_2_comments,racer_2_sex,racer_3_name,racer_3_equip,racer_3_weight,racer_3_post_position,racer_3_official_finish,racer_3_age,racer_3_jockey_key,racer_3_trainer_key,racer_3_last_pp,racer_3_meds,racer_3_dollar_odds,racer_3_comments,racer_3_sex,racer_4_name,racer_4_equip,racer_4_weight,racer_4_post_position,racer_4_official_finish,racer_4_age,racer_4_jockey_key,racer_4_trainer_key,racer_4_last_pp,racer_4_meds,racer_4_dollar_odds,racer_4_comments,racer_4_sex,racer_5_name,racer_5_equip,racer_5_weight,racer_5_post_position,racer_5_official_finish,racer_5_age,racer_5_jockey_key,racer_5_trainer_key,racer_5_last_pp,racer_5_meds,racer_5_dollar_odds,racer_5_comments,racer_5_sex,racer_6_name,racer_6_equip,racer_6_weight,racer_6_post_position,racer_6_official_finish,racer_6_age,racer_6_jockey_key,racer_6_trainer_key,racer_6_last_pp,racer_6_meds,racer_6_dollar_odds,racer_6_comments,racer_6_sex,racer_7_name,racer_7_equip,racer_7_weight,racer_7_post_position,racer_7_official_finish,racer_7_age,racer_7_jockey_key,racer_7_trainer_key,racer_7_last_pp,racer_7_meds,racer_7_dollar_odds,racer_7_comments,racer_7_sex,racer_8_name,racer_8_equip,racer_8_weight,racer_8_post_position,racer_8_official_finish,racer_8_age,racer_8_jockey_key,racer_8_trainer_key,racer_8_last_pp,racer_8_meds,racer_8_dollar_odds,racer_8_comments,racer_8_sex,racer_9_name,racer_9_equip,racer_9_weight,racer_9_post_position,racer_9_official_finish,racer_9_age,racer_9_jockey_key,racer_9_trainer_key,racer_9_last_pp,racer_9_meds,racer_9_dollar_odds,racer_9_comments,racer_9_sex,racer_10_name,racer_10_equip,racer_10_weight,racer_10_post_position,racer_10_official_finish,racer_10_age,racer_10_jockey_key,racer_10_trainer_key,racer_10_last_pp,racer_10_meds,racer_10_dollar_odds,racer_10_comments,racer_10_sex,racer_11_name,racer_11_equip,racer_11_weight,racer_11_post_position,racer_11_official_finish,racer_11_age,racer_11_jockey_key,racer_11_trainer_key,racer_11_last_pp,racer_11_meds,racer_11_dollar_odds,racer_11_comments,racer_11_sex,racer_12_name,racer_12_equip,racer_12_weight,racer_12_post_position,racer_12_official_finish,racer_12_age,racer_12_jockey_key,racer_12_trainer_key,racer_12_last_pp,racer_12_meds,racer_12_dollar_odds,racer_12_comments,racer_12_sex,racer_13_name,racer_13_equip,racer_13_weight,racer_13_post_position,racer_13_official_finish,racer_13_age,racer_13_jockey_key,racer_13_trainer_key,racer_13_last_pp,racer_13_meds,racer_13_dollar_odds,racer_13_comments,racer_13_sex,racer_14_name,racer_14_equip,racer_14_weight,racer_14_post_position,racer_14_official_finish,racer_14_age,racer_14_jockey_key,racer_14_trainer_key,racer_14_last_pp,racer_14_meds,racer_14_dollar_odds,racer_14_comments,racer_14_sex,racer_15_name,racer_15_equip,racer_15_weight,racer_15_post_position,racer_15_official_finish,racer_15_age,racer_15_jockey_key,racer_15_trainer_key,racer_15_last_pp,racer_15_meds,racer_15_dollar_odds,racer_15_comments,racer_15_sex,racer_16_name,racer_16_equip,racer_16_weight,racer_16_post_position,racer_16_official_finish,racer_16_age,racer_16_jockey_key,racer_16_trainer_key,racer_16_last_pp,racer_16_meds,racer_16_dollar_odds,racer_16_comments,racer_16_sex
2023-12-09 0:00,1,1408.176,L,D,40,FT,6,P. S. Rising Star,b,123,1,5,4.49,110789,23527,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-09, RACE_NUMBER: 2, OFL_FINISH: 5",L,20.25,"trail outs bkstr,could not get involved turn,passed weary foe1/8",M,Crumlin Beast,b,123,2,4,3.71,154446,480,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-12, RACE_NUMBER: 3, OFL_FINISH: 3",L,3.2,"track duo rail,battled fence place/show upper,lost nod3rd",F,I'm a Bourbon Girl,f,123,3,3,3.78,112072,225664,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-26, RACE_NUMBER: 2, OFL_FINISH: 6",L,7.75,"prompt3D,press pace2W3/8,ask go winner 1/4,stubbornly held3rd",F,Lady Eva,None,118,4,1,3.61,172213,20416,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-17, RACE_NUMBER: 2, OFL_FINISH: 1",L,2.15,"lead,open up1/4,cruised home",F,Flowers 'n Berries,None,114.0,5.0,2.0,3.62,171964.0,3517.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-26, RACE_NUMBER: 2, OFL_FINISH: 2",L,1.35,"press btwn early,throttle back track3Wouts,rally3W1/4,won duel2nd",F,Crash the Crease,b,121.0,6.0,6.0,3.68,145189.0,968159.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-12-02, RACE_NUMBER: 2, OFL_FINISH: 3",L,23.35,"stp slw,pull rider to track2Wbtwn1/2,little progress turn,tired",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 0:00,2,1106.424,L,D,20,FT,5,Social Drinker,b,124,1,5,4.88,164186,7110,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-23, RACE_NUMBER: 5, OFL_FINISH: 1",L,6.4,"stalk ins early bkstr,closer order fence,loom4W3/16,faltered",M,Green Gables,b,122,2,3,5.61,112072,267819,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-30, RACE_NUMBER: 4, OFL_FINISH: 3",L,13.4,"lead rail5/8,up top pressured turn,put away foe upper,not enough",M,Give Me the Boots,None,119,3,4,3.75,171964,43936,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-30, RACE_NUMBER: 7, OFL_FINISH: 1",L,0.95,"prompt pace outs bkstr,shadow leader turn,bid lead upper,tired",F,Hard to Capture,None,117,4,2,4.67,172213,261971,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-25, RACE_NUMBER: 7, OFL_FINISH: 6",L,5.55,"trailed field rail turn,rally fence3/16,angle off foe1/8,2ndbest",M,Foxy Lady,None,122.0,5.0,1.0,6.84,154446.0,224281.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-25, RACE_NUMBER: 7, OFL_FINISH: 9",L,2.15,"brk sharp,track outs,ridden outs1/4 extend stride,full of run",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 0:00,3,1709.928,L,D,40,FT,5,Norma No,b,118,1,3,2.81,122713,7338,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-25, RACE_NUMBER: 6, OFL_FINISH: 3",None,3.3,"midpack rail,could not quicken front duo5/16,clear/distant 3rd",F,Villi Olento,None,113,2,2,2.75,170371,6956,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-04, RACE_NUMBER: 6, OFL_FINISH: 8",L,3.0,"lead,headed outs1/4,tenacious rail str,gave way grudginly wire",F,Holiday in Jail,None,118,3,1,2.77,173085,7110,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-12-02, RACE_NUMBER: 5, OFL_FINISH: 2",L,1.05,"brk out,content track behind/outs,bid2W1/4,wore down foes str",F,Powaqa,b,118,4,5,2.78,148509,283713,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-23, RACE_NUMBER: 1, OFL_FINISH: 3",L,35.05,"sqzd stmidfield track outs,ask3/8,little gain,lost duel minors",F,Melody's Kiss,b,118.0,5.0,4.0,2.68,112072.0,7090.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-25, RACE_NUMBER: 5, OFL_FINISH: 7",L,4.15,"brk in,trailed,caught runners rail3/8,won battle fringes",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 0:00,4,1709.928,L,D,40,FT,7,Just Start Me Up,None,116,1,3,5.73,172213,208793,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-11, RACE_NUMBER: 1, OFL_FINISH: 7",L,3.05,"strongly urged brk, pace inside, drifted into str, weakened",G,Stormin Dave,None,123,2,2,3.67,148509,208793,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-17, RACE_NUMBER: 3, OFL_FINISH: 7",L,1.8,"attended, pressed, 2-3w, bid 1/4, floated 4-5w, outkicked",G,Gendragon,bf,123,3,4,5.77,122713,224742,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-12-01, RACE_NUMBER: 6, OFL_FINISH: 4",L,9.0,"eased back off leaders, stalked in behind 2-3path, evenly, no bid",G,Kitten's Boy,None,121,4,5,8.68,101342,1227,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-09-29, RACE_NUMBER: 4, OFL_FINISH: 8",None,20.7,"tucked in, 2w, fanned 6w, no rally",G,Same Again Doc,b,116.0,5.0,7.0,5.71,173152.0,265130.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 2, OFL_FINISH: 9",L,62.35,"forwardly 4w, retreated",G,Jmr Pure Sensation,b,116.0,6.0,6.0,5.59,170371.0,267819.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-19, RACE_NUMBER: 1, OFL_FINISH: 5",L,14.1,"taken back, inside, fanned 6w, no threat",G,Infamous Covert,b,116.0,7.0,1.0,5.78,171964.0,944346.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-19, RACE_NUMBER: 1, OFL_FINISH: 2",L,1.8,"settled, 3-4w turns, floated 6w, led mid-str, powered away",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 0:00,5,1810.512,L,D,40,FT,5,Sense You Left,f,121,1,4,6.86,122713,224281,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-18, RACE_NUMBER: 7, OFL_FINISH: 1",L,3.6,"content sit behind pacesetter,restrained bkstr,lacked rally str",M,Wickenheiser,None,121,2,1,3.6,164186,214001,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-18, RACE_NUMBER: 10, OFL_FINISH: 4",L,0.9,"stalk fence one beat,ask5/16,quickly swoop around1/4,edge clear",F,Delphia,b,121,3,5,3.74,110011,43936,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-25, RACE_NUMBER: 1, OFL_FINISH: 1",L,5.15,"track outs1st,prompt bkstr,bid2W1/4,nothing to give str,empty",F,She Makes a Point,b,125,4,2,5.78,173085,167361,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-18, RACE_NUMBER: 10, OFL_FINISH: 5",L,3.65,"lead,mild pressure outs bkstr,headed1/4,no match winner1/8",M,Buttered Toast,b,121.0,5.0,3.0,6.74,148509.0,208793.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-18, RACE_NUMBER: 10, OFL_FINISH: 7",L,14.9,"trailed early stages,swung5Wupper,picked up pieces passing tired",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 0:00,6,1307.592,L,D,40,FT,10,Shakshuka,b,120,1,4,2.57,161703,238399,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-04, RACE_NUMBER: 6, OFL_FINISH: 9",None,22.3,"settled inside, off rail turn, 4wd 1/4",F,Lunch With Bernie,b,118,2,1,2.59,154446,20416,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-11, RACE_NUMBER: 6, OFL_FINISH: 2",L,1.65,"brk out, rated in behind, inside, rallied, led 1/16, cleared",F,Coded Entry,b,113,3,9,2.72,171964,7090,,L,41.15,"step slow, lost path brk, off inside, no menace",F,Plaisir d'Amour,None,121,4,8,2.65,110011,41552,,None,9.5,"lightly bmpd brk, soon led, pressured pace, 2path, empty",F,Ecstasy,None,121.0,5.0,2.0,2.61,122713.0,7049.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-11, RACE_NUMBER: 6, OFL_FINISH: 5",L,6.55,"btwn 2nd flight, 2-3w, came out 5w, up place",F,A. A. Minerva,None,121.0,6.0,10.0,2.66,124456.0,279543.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-04, RACE_NUMBER: 5, OFL_FINISH: 8",L,48.75,"pressed outside, 3w, bore out near 1/4, empty",F,Rush to Glory,None,116.0,7.0,5.0,2.82,172213.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-04, RACE_NUMBER: 6, OFL_FINISH: 11",L,18.55,"reared start, shifted in, saved ground, improved inside",F,Braquet,None,121.0,8.0,6.0,2.75,112072.0,267819.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-18, RACE_NUMBER: 6, OFL_FINISH: 6",L,6.6,"3-4w, ridden 3/8, swung out, ran on",F,Vine Grove,b,118.0,9.0,7.0,2.53,17473.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-18, RACE_NUMBER: 6, OFL_FINISH: 8",L,21.95,"4wd into turn, shifted in 2-3path 1/4, mildly",F,Spellcheck,None,121.0,10.0,3.0,2.68,112023.0,41552.0,,L,2.8,"3-4w, outside 2nd flight, led by 1/4, collared 1/16, lost nod 2nd",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 0:00,7,1106.424,L,D,20,FT,6,Ol' Blondie,None,123,1,3,5.78,112072,39421,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-11, RACE_NUMBER: 3, OFL_FINISH: 6",L,5.3,"coax lead rail bkstr, unopposed thru turn,open up mid-str,fade70",M,Luz de La Luna,None,121,2,1,4.78,122713,154892,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-26, RACE_NUMBER: 9, OFL_FINISH: 4",L,3.8,"waitbehind pace bkstr/turn,split foes16th,kept to task,held",M,Sacred Dancer,b,123,3,6,4.65,161703,117583,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-11, RACE_NUMBER: 3, OFL_FINISH: 7",L,19.35,"stalk btwn near rear,keep up rivals turn, could not find more str",M,Ya Mar,None,120,4,4,4.63,172213,20416,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-11, RACE_NUMBER: 3, OFL_FINISH: 4",L,7.5,"prompt pace outs bkstr, chase pace turn,pose threat3W3/16,minors",M,Lantana Lady,b,123.0,5.0,5.0,3.77,17473.0,7160.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-25, RACE_NUMBER: 7, OFL_FINISH: 1",L,2.4,"track3Dmidpack,edge closer3W1/4,in hunt4W3/16,evened out",F,Star Candy,None,121.0,6.0,2.0,3.82,154446.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-09-09, RACE_NUMBER: 11, OFL_FINISH: 6",L,1.8,"veer out st,trailed fence,in range last turn,path4W1/8,busrt thru",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 0:00,8,1709.928,L,D,40,FT,5,Tito's Calling,b,122,1,3,3.68,112072,7090,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-10, RACE_NUMBER: 8, OFL_FINISH: 2",L,5.4,"midpack1st,close gap sit behind1/2,loom4W3/16,outduel2nd",F,Fashionably Fab,None,122,2,1,3.86,17473,214001,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-10, RACE_NUMBER: 8, OFL_FINISH: 1",L,0.5,"watch pacesetter bkstr,force pace3/8,lead1/4,drew off roused1/8",F,Talk to Ya Later,None,121,3,2,4.67,173085,244084,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-11, RACE_NUMBER: 4, OFL_FINISH: 2",L,8.4,"trailed1st/bkstr,caught pack3/16,rally btwn3W1/8,won2nd photo",M,My Girl Sky,None,121,4,4,4.68,154446,279521,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-10-22, RACE_NUMBER: 8, OFL_FINISH: 5",L,14.6,"stalk near back1st,improve outs bkstr,brief run4W1/4,in willingly",M,Strega,b,122.0,5.0,5.0,4.82,164186.0,214001.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-10-22, RACE_NUMBER: 8, OFL_FINISH: 9",L,4.25,"clear easily rail lead1st/ bkstr,pressed3/8,collar1/4,retreat1/8",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 0:00,9,1709.928,L,D,40,FT,8,O Wow,b,121,1,1,3.73,154446,224281,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-10-28, RACE_NUMBER: 11, OFL_FINISH: 4",L,0.55,"unhurry near back rail,crept closer fence1/2,going away late",F,Makayla,None,123,2,2,3.61,110789,966252,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-09, RACE_NUMBER: 2, OFL_FINISH: 4",L,11.4,"brk outby oneself midpack bkstr,rail run5/16.pounce3W1/8,2ndbest",F,Take Chances,None,123,3,4,3.67,112023,12249,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-30, RACE_NUMBER: 3, OFL_FINISH: 1",L,17.1,"trail rail bkstr,rail run passing horses5/16,willingly str,fringe",F,Moon Pool,None,118,4,5,4.63,171964,244084,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 4, OFL_FINISH: 3",L,9.85,"stalk btwn near rear1st,ahead one foe bkstr,no progress far turn",M,Speedy Johny,b,121.0,5.0,6.0,3.61,101342.0,39421.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 4, OFL_FINISH: 2",L,6.9,"stalk3W1st,improve3Woutsbkstr,hard ridden3/8,in range4W3/16",F,Total Betty,b,121.0,6.0,7.0,5.86,122713.0,944346.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 4, OFL_FINISH: 7",L,45.9,"chase leader bkstr,scrub5/16 losing position rivals,back away1/4",M,Bridge to Nowhere,b,111.0,7.0,8.0,3.72,173945.0,21334.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 4, OFL_FINISH: 4",L,17.25,"bobble slightly st,brisk pace,opened up,empty out mid-stretch",F,Brief,f,123.0,8.0,3.0,4.87,164186.0,237824.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 4, OFL_FINISH: 5",L,7.7,"alone3rd flight strung out field bkstr,rally3W5/16,mildly in str",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-10 0:00,1,1709.928,L,D,40,FT,6,Jo Daddy,None,118,1,1,2.56,112072,283713,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-10-29, RACE_NUMBER: 5, OFL_FINISH: 10",L,1.55,"on heels1st,rated kindly behind pace rail bkstr,3W3/16,wore down",G,Thor's Cause,b,120,2,3,2.64,161703,283550,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-25, RACE_NUMBER: 8, OFL_FINISH: 10",L,7.35,"stalk near rear,co-trail ins bkstr,ask5/16,in range upper,evenly",G,Dubawi Bull,b,121,3,4,2.9,168307,270527,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-02, RACE_NUMBER: 7, OFL_FINISH: 2",None,5.2,"steady1st,co-trail outs bkstr,mild run5/16,angle4W3/16,no finish",G,True Shot,None,120,4,5,2.62,145189,959116,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-12-01, RACE_NUMBER: 8, OFL_FINISH: 4",L,55.0,"pinch st,check1st,track2Wbkstr,prompt3W3/8,lost ground turn",G,Speedy Bulleit,b,113.0,5.0,2.0,2.84,172213.0,7090.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-19, RACE_NUMBER: 5, OFL_FINISH: 3",L,5.5,"lead,slow pace1st,collared5/16,stubbornly to16/faded3rd",G,dq-Buck's Fizz,None,118.0,6.0,6.0,2.75,164186.0,7049.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-19, RACE_NUMBER: 5, OFL_FINISH: 5",L,1.95,"track outs1st,press outs bkstr,to lead5/16,battle upper,caught",C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-10 0:00,2,1307.592,L,D,40,FT,7,Midnight Tempesta,b,121,1,4,3.68,144294,959060,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 7, OFL_FINISH: 7",L,7.7,"stumble st,trailed rail bkstr,rally mid-stretch ins,fringes",G,Jaggersgotagun,None,121,2,3,3.58,122713,18693,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 7, OFL_FINISH: 3",L,8.75,"tuck in rail behind lead,kept pace fence turn,mildly clear 3rd",C,Clive Cross,b,124,3,7,4.57,75409,283550,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 7, OFL_FINISH: 6",L,28.15,"stalk btwn near rear,little progress turn,nothing to show str",G,The New Maybe,b,116,4,2,3.85,172213,7110,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-12-03, RACE_NUMBER: 3, OFL_FINISH: 4",L,3.1,"lead,hound outs turn,game to wire,outkicked 70yds",G,Pat's Gamble,None,121.0,5.0,1.0,3.69,164186.0,214001.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-11-24, RACE_NUMBER: 7, OFL_FINISH: 2",L,1.6,"force pace btwn,shadow lead turn outs,wore down rival late",C,Political Warfare,bf,121.0,6.0,6.0,3.81,154446.0,39286.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-10-08, RACE_NUMBER: 11, OFL_FINISH: 4",L,10.9,"prompt issue 3Dbkstr,chase duo turn,gave way1/8",G,Gee Que,b,121.0,7.0,5.0,3.61,110011.0,224281.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-09-08, RACE_NUMBER: 5, OFL_FINISH: 5",L,3.65,"stalk back one beat3W,brief run3W3/8-4W1/4,flattened out 3/16",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
